	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d
592									0.799928	0.013861	0.045241	0.979278	0.027954	0.000035	0.950228	0.066637	0.024870	0.911675	0.120996	0.005631	1.081271	0.135415	0.837606	0.891353	0.045223	0.919783	0.924031	0.136704	0.304635	0.860252	0.137041	0.320451	0.837247	0.112133	0.218718	0.894315	0.110388	0.200920	1.022095	0.157542	0.623494	0.954459	0.169489	0.637703	0.928454	0.156485	0.517435	0.992339	0.146995	0.504608	1.152013	-0.080747	0.044764	1.328789	-0.107617	0.067110	1.295805	-0.142506	0.072886	1.276568	-0.190559	0.030526	1.077931	-0.168790	0.851136	0.884901	-0.048884	0.914536	1.095148	-0.184721	0.293767	1.160209	-0.192072	0.303096	1.172601	-0.170357	0.197600	1.112721	-0.162926	0.190952	1.026018	-0.211382	0.641343	1.091663	-0.206992	0.660331	1.121181	-0.197843	0.538579	1.058805	-0.202277	0.522988	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	1.030156	-0.025822	0.565989	13.183227	-4.732922	7.002495	0.006297	0.000369	-0.000289	0.004492	-0.000185	0.000077	9.622965	2.583838	-11.015012	-0.009974	0.031276	0.008610	0.004173	0.035587	-0.002145	-1.165220	-6.380903	9.955819	-0.010936	0.009178	0.003754	-0.003881	-0.000185	-0.000732	2.397719	2.275703	2.360329	0.001542	0.000592	0.002634	-0.000711	0.000341	0.001217	35.432430	-0.032057	-5.976360	0.140681	0.186667	0.046519	0.015384	0.055825	-0.022917	-3.416216	4.475498	-10.400510	0.056609	0.128659	0.024199	-0.036321	-0.040500	-0.011080		
593									0.799941	0.013967	0.045372	0.979267	0.027967	0.000051	0.950189	0.066671	0.024860	0.911658	0.121052	0.005589	1.083475	0.135572	0.837383	0.893621	0.044903	0.919293	0.924644	0.136774	0.304532	0.860938	0.137136	0.320655	0.837652	0.112282	0.218952	0.894691	0.110595	0.200967	1.023699	0.157700	0.623113	0.956089	0.169581	0.637530	0.929728	0.156532	0.517331	0.993563	0.147074	0.504325	1.154992	-0.080263	0.044277	1.331756	-0.107088	0.066519	1.298780	-0.141995	0.072268	1.279623	-0.190047	0.029858	1.080604	-0.168780	0.850569	0.887424	-0.049170	0.913930	1.097823	-0.184227	0.293157	1.162865	-0.191608	0.302554	1.175266	-0.170074	0.197189	1.115464	-0.162457	0.190352	1.028579	-0.211232	0.640687	1.094223	-0.206891	0.659686	1.123764	-0.197544	0.537955	1.061270	-0.201966	0.522360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.032263	-0.025651	0.565628	13.105463	-4.891490	6.956411	0.006299	0.000356	-0.000293	0.004371	-0.000178	0.000099	9.398980	2.509350	-11.068579	-0.012085	0.030907	0.008950	0.005114	0.035158	-0.002002	-1.177604	-6.305995	9.936904	-0.011673	0.009305	0.003898	-0.004121	-0.000217	-0.000574	2.535947	2.342993	2.416020	0.001565	0.000596	0.002644	-0.000741	0.000291	0.001148	35.367664	-0.035351	-6.077650	0.138317	0.178730	0.046206	0.017697	0.057471	-0.024312	-3.347846	4.340197	-10.454787	0.055396	0.125546	0.023797	-0.035604	-0.026987	-0.008555		
594									0.799958	0.014073	0.045513	0.979261	0.027987	0.000065	0.950154	0.066711	0.024853	0.911643	0.121107	0.005545	1.085697	0.135732	0.837157	0.895908	0.044575	0.918802	0.925259	0.136854	0.304446	0.861624	0.137221	0.320863	0.838054	0.112412	0.219184	0.895068	0.110802	0.201020	1.025307	0.157856	0.622735	0.957722	0.169666	0.637360	0.931005	0.156567	0.517229	0.994792	0.147151	0.504046	1.157777	-0.079735	0.043769	1.334540	-0.106489	0.065810	1.301579	-0.141414	0.071556	1.282490	-0.189478	0.029117	1.083305	-0.168770	0.849992	0.889974	-0.049464	0.913316	1.100440	-0.183716	0.292542	1.165469	-0.191109	0.301974	1.177832	-0.169745	0.196737	1.118102	-0.161957	0.189740	1.031170	-0.211068	0.640021	1.096815	-0.206782	0.659025	1.126366	-0.197231	0.537311	1.063757	-0.201633	0.521720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.034377	-0.025472	0.565259	13.024395	-5.046864	6.895634	0.006315	0.000342	-0.000301	0.004255	-0.000171	0.000123	9.174999	2.433644	-11.117783	-0.014079	0.030811	0.009203	0.006012	0.034998	-0.001828	-1.188071	-6.233439	9.927303	-0.012515	0.009399	0.004027	-0.004354	-0.000237	-0.000406	2.657405	2.417568	2.468885	0.001624	0.000603	0.002640	-0.000796	0.000240	0.001090	35.298367	-0.036908	-6.186037	0.134474	0.170493	0.045453	0.019327	0.058701	-0.025361	-3.300241	4.206931	-10.489220	0.053802	0.121687	0.023247	-0.034574	-0.014408	-0.006065		
595									0.799978	0.014177	0.045663	0.979260	0.028013	0.000078	0.950123	0.066757	0.024848	0.911629	0.121161	0.005499	1.087937	0.135895	0.836927	0.898214	0.044241	0.918311	0.925879	0.136945	0.304378	0.862312	0.137294	0.321077	0.838456	0.112522	0.219414	0.895448	0.111006	0.201081	1.026919	0.158012	0.622359	0.959359	0.169742	0.637191	0.932286	0.156590	0.517132	0.996027	0.147226	0.503771	1.160373	-0.079166	0.043240	1.337145	-0.105820	0.064983	1.304207	-0.140763	0.070750	1.285176	-0.188852	0.028303	1.086033	-0.168760	0.849404	0.892552	-0.049767	0.912693	1.103003	-0.183192	0.291923	1.168025	-0.190576	0.301359	1.180301	-0.169373	0.196245	1.120638	-0.161426	0.189118	1.033792	-0.210891	0.639347	1.099440	-0.206666	0.658349	1.128988	-0.196902	0.536650	1.066269	-0.201279	0.521067	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	1.036497	-0.025287	0.564884	12.940449	-5.198758	6.820856	0.006319	0.000326	-0.000310	0.004127	-0.000162	0.000148	8.951293	2.356943	-11.162749	-0.015936	0.031114	0.009327	0.006852	0.035245	-0.001626	-1.196751	-6.164046	9.926506	-0.013447	0.009895	0.004108	-0.004549	-0.000253	-0.000232	2.762229	2.500667	2.520019	0.001719	0.000609	0.002608	-0.000880	0.000186	0.001037	35.224525	-0.037154	-6.301017	0.129304	0.159001	0.044332	0.020191	0.058388	-0.026048	-3.272480	4.076129	-10.504055	0.051872	0.116765	0.022541	-0.033211	-0.003047	-0.003658		
596									0.800002	0.014281	0.045825	0.979263	0.028045	0.000090	0.950096	0.066809	0.024846	0.911615	0.121213	0.005450	1.090195	0.136061	0.836692	0.900537	0.043901	0.917822	0.926504	0.137048	0.304329	0.863001	0.137356	0.321297	0.838859	0.112613	0.219643	0.895831	0.111204	0.201148	1.028537	0.158164	0.621987	0.961001	0.169809	0.637024	0.933573	0.156602	0.517038	0.997268	0.147300	0.503500	1.162784	-0.078561	0.042693	1.339576	-0.105081	0.064041	1.306670	-0.140043	0.069852	1.287688	-0.188172	0.027420	1.088789	-0.168749	0.848807	0.895156	-0.050079	0.912062	1.105512	-0.182655	0.291300	1.170533	-0.190010	0.300710	1.182678	-0.168959	0.195714	1.123077	-0.160869	0.188487	1.036445	-0.210699	0.638666	1.102099	-0.206541	0.657659	1.131630	-0.196559	0.535973	1.068806	-0.200905	0.520405	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	1.038624	-0.025094	0.564503	12.854225	-5.346916	6.733050	0.006323	0.000308	-0.000321	0.003997	-0.000151	0.000173	8.728189	2.279392	-11.203634	-0.017710	0.032470	0.009389	0.007654	0.036628	-0.001419	-1.203880	-6.098691	9.933790	-0.014338	0.010393	0.004164	-0.004651	-0.000254	-0.000062	2.850455	2.593308	2.570456	0.001854	0.000617	0.002559	-0.000997	0.000130	0.000991	35.146183	-0.036652	-6.421938	0.122880	0.147583	0.042809	0.020216	0.057621	-0.026307	-3.263791	3.948397	-10.499519	0.049623	0.111141	0.021708	-0.031486	0.006809	-0.001380		
597									0.800031	0.014382	0.045998	0.979271	0.028083	0.000099	0.950074	0.066867	0.024846	0.911602	0.121264	0.005400	1.092470	0.136229	0.836455	0.902877	0.043555	0.917335	0.927136	0.137163	0.304299	0.863693	0.137408	0.321523	0.839263	0.112686	0.219873	0.896215	0.111395	0.201220	1.030160	0.158315	0.621618	0.962648	0.169868	0.636860	0.934867	0.156602	0.516948	0.998518	0.147371	0.503235	1.165016	-0.077926	0.042131	1.341840	-0.104272	0.062985	1.308975	-0.139255	0.068865	1.290035	-0.187441	0.026470	1.091571	-0.168738	0.848202	0.897784	-0.050401	0.911423	1.107972	-0.182109	0.290675	1.172996	-0.189414	0.300030	1.184966	-0.168504	0.195148	1.125422	-0.160287	0.187850	1.039131	-0.210494	0.637981	1.104792	-0.206405	0.656958	1.134291	-0.196203	0.535282	1.071368	-0.200512	0.519734	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	1.040757	-0.024894	0.564117	12.766300	-5.491073	6.633272	0.006334	0.000290	-0.000336	0.003869	-0.000140	0.000199	8.505957	2.201176	-11.240684	-0.019437	0.032901	0.009391	0.008427	0.036903	-0.001216	-1.209692	-6.038163	9.948407	-0.015118	0.010774	0.004196	-0.004637	-0.000233	0.000101	2.921869	2.696813	2.620977	0.002030	0.000623	0.002475	-0.001157	0.000071	0.000943	35.063251	-0.036047	-6.548057	0.114630	0.134583	0.040741	0.019305	0.055693	-0.026011	-3.273032	3.824568	-10.475892	0.046882	0.104800	0.020686	-0.029275	0.014927	0.000726		
598									0.800065	0.014480	0.046183	0.979284	0.028127	0.000108	0.950057	0.066930	0.024848	0.911591	0.121313	0.005348	1.094761	0.136400	0.836214	0.905234	0.043205	0.916853	0.927775	0.137291	0.304290	0.864391	0.137450	0.321756	0.839670	0.112741	0.220104	0.896603	0.111576	0.201297	1.031790	0.158462	0.621253	0.964301	0.169917	0.636699	0.936169	0.156591	0.516863	0.999777	0.147439	0.502976	1.167075	-0.077267	0.041556	1.343944	-0.103396	0.061819	1.311130	-0.138402	0.067792	1.292224	-0.186660	0.025458	1.094379	-0.168724	0.847588	0.900434	-0.050732	0.910778	1.110383	-0.181554	0.290049	1.175418	-0.188791	0.299324	1.187171	-0.168010	0.194548	1.127679	-0.159685	0.187208	1.041847	-0.210275	0.637295	1.107518	-0.206258	0.656248	1.136971	-0.195833	0.534579	1.073955	-0.200101	0.519058	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	1.042898	-0.024688	0.563727	12.677069	-5.631034	6.522632	0.006336	0.000270	-0.000352	0.003733	-0.000127	0.000226	8.284997	2.122540	-11.274196	-0.021102	0.034152	0.009324	0.009156	0.038021	-0.001023	-1.214510	-5.983056	9.969644	-0.015833	0.011257	0.004194	-0.004536	-0.000191	0.000251	2.976187	2.812544	2.672229	0.002247	0.000631	0.002366	-0.001366	0.000008	0.000896	34.975807	-0.036024	-6.678534	0.104839	0.118372	0.038199	0.017537	0.051700	-0.025174	-3.298999	3.705580	-10.433547	0.043635	0.097296	0.019446	-0.026589	0.021146	0.002583		
599									0.800106	0.014575	0.046380	0.979301	0.028177	0.000115	0.950045	0.066998	0.024852	0.911581	0.121361	0.005294	1.097069	0.136573	0.835970	0.907604	0.042851	0.916377	0.928425	0.137431	0.304301	0.865094	0.137482	0.321997	0.840083	0.112779	0.220338	0.896995	0.111746	0.201379	1.033428	0.158606	0.620893	0.965961	0.169957	0.636540	0.937481	0.156570	0.516783	1.001047	0.147506	0.502723	1.168970	-0.076587	0.040972	1.345895	-0.102455	0.060548	1.313145	-0.137486	0.066637	1.294266	-0.185836	0.024387	1.097212	-0.168708	0.846967	0.903106	-0.051073	0.910127	1.112751	-0.180994	0.289425	1.177801	-0.188144	0.298595	1.189298	-0.167478	0.193917	1.129852	-0.159066	0.186563	1.044595	-0.210041	0.636609	1.110279	-0.206099	0.655532	1.139670	-0.195451	0.533866	1.076567	-0.199674	0.518379	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	1.045046	-0.024476	0.563334	12.586775	-5.766656	6.402347	0.006345	0.000249	-0.000372	0.003601	-0.000115	0.000254	8.065688	2.043716	-11.304576	-0.022780	0.034205	0.009203	0.009870	0.037737	-0.000848	-1.218745	-5.933723	9.996754	-0.016439	0.011620	0.004162	-0.004348	-0.000121	0.000385	3.013059	2.941860	2.724748	0.002509	0.000635	0.002214	-0.001633	-0.000059	0.000839	34.884010	-0.037401	-6.812446	0.093010	0.101915	0.035007	0.014939	0.046813	-0.023656	-3.340545	3.592447	-10.373115	0.039785	0.089391	0.017979	-0.023425	0.025545	0.004101		
600									0.800152	0.014666	0.046590	0.979323	0.028232	0.000120	0.950038	0.067070	0.024857	0.911572	0.121406	0.005239	1.099391	0.136750	0.835724	0.909989	0.042495	0.915907	0.929085	0.137581	0.304333	0.865805	0.137503	0.322245	0.840501	0.112800	0.220575	0.897390	0.111904	0.201466	1.035073	0.158745	0.620538	0.967628	0.169987	0.636385	0.938803	0.156537	0.516708	1.002330	0.147570	0.502476	1.170708	-0.075895	0.040383	1.347702	-0.101452	0.059175	1.315027	-0.136512	0.065404	1.296170	-0.184972	0.023263	1.100069	-0.168690	0.846341	0.905795	-0.051424	0.909472	1.115078	-0.180431	0.288805	1.180149	-0.187477	0.297847	1.191354	-0.166913	0.193259	1.131949	-0.158434	0.185919	1.047375	-0.209794	0.635928	1.113075	-0.205925	0.654813	1.142388	-0.195057	0.533146	1.079205	-0.199233	0.517699	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	1.047200	-0.024259	0.562939	12.495540	-5.897881	6.273742	0.006345	0.000227	-0.000393	0.003464	-0.000103	0.000283	7.848315	1.964986	-11.332208	-0.024379	0.036109	0.008987	0.010521	0.039410	-0.000693	-1.222790	-5.890391	10.028940	-0.017016	0.012255	0.004086	-0.004109	-0.000022	0.000496	3.032175	3.086031	2.779063	0.002811	0.000640	0.002034	-0.001966	-0.000130	0.000778	34.787888	-0.041003	-6.948721	0.079244	0.082655	0.031192	0.011739	0.039742	-0.021471	-3.396377	3.486114	-10.295564	0.035286	0.080340	0.016252	-0.019846	0.027950	0.005185		
601									0.800206	0.014752	0.046814	0.979349	0.028293	0.000125	0.950036	0.067146	0.024862	0.911565	0.121449	0.005182	1.101729	0.136928	0.835475	0.912385	0.042138	0.915447	0.929757	0.137741	0.304384	0.866525	0.137515	0.322502	0.840928	0.112807	0.220818	0.897791	0.112048	0.201556	1.036728	0.158880	0.620189	0.969304	0.170009	0.636233	0.940137	0.156495	0.516639	1.003627	0.147631	0.502237	1.172300	-0.075194	0.039794	1.349375	-0.100393	0.057707	1.316786	-0.135483	0.064099	1.297947	-0.184074	0.022093	1.102950	-0.168668	0.845710	0.908502	-0.051786	0.908815	1.117368	-0.179870	0.288192	1.182464	-0.186794	0.297085	1.193345	-0.166318	0.192576	1.133975	-0.157793	0.185278	1.050185	-0.209534	0.635254	1.115904	-0.205737	0.654094	1.145124	-0.194655	0.532422	1.081868	-0.198782	0.517023	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	1.049362	-0.024037	0.562544	12.403386	-6.024690	6.138193	0.006352	0.000204	-0.000418	0.003333	-0.000092	0.000313	7.633322	1.886660	-11.357656	-0.025860	0.036621	0.008710	0.011087	0.039459	-0.000569	-1.227178	-5.853127	10.065449	-0.017514	0.012591	0.004005	-0.003818	0.000117	0.000587	3.033179	3.246403	2.835717	0.003155	0.000640	0.001806	-0.002378	-0.000202	0.000702	34.687855	-0.047751	-7.086317	0.063708	0.061962	0.026855	0.008249	0.030998	-0.018708	-3.465414	3.387551	-10.202227	0.030221	0.071005	0.014332	-0.016015	0.028712	0.005792		
602									0.800268	0.014832	0.047052	0.979380	0.028358	0.000128	0.950039	0.067224	0.024867	0.911560	0.121491	0.005124	1.104079	0.137110	0.835226	0.914791	0.041780	0.914997	0.930443	0.137908	0.304454	0.867256	0.137518	0.322767	0.841364	0.112800	0.221066	0.898199	0.112179	0.201652	1.038393	0.159010	0.619847	0.970990	0.170022	0.636085	0.941486	0.156444	0.516577	1.004939	0.147690	0.502006	1.173755	-0.074492	0.039209	1.350922	-0.099282	0.056150	1.318432	-0.134406	0.062728	1.299604	-0.183149	0.020882	1.105853	-0.168641	0.845076	0.911222	-0.052158	0.908156	1.119626	-0.179314	0.287587	1.184751	-0.186099	0.296312	1.195277	-0.165697	0.191875	1.135938	-0.157148	0.184643	1.053026	-0.209262	0.634591	1.118766	-0.205533	0.653378	1.147878	-0.194244	0.531697	1.084556	-0.198323	0.516352	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	1.051530	-0.023811	0.562150	12.310283	-6.147181	5.997129	0.006350	0.000180	-0.000444	0.003199	-0.000080	0.000343	7.421092	1.809079	-11.381492	-0.027387	0.038653	0.008374	0.011630	0.041035	-0.000475	-1.232535	-5.821924	10.105466	-0.018013	0.013380	0.003871	-0.003502	0.000306	0.000650	3.015737	3.424139	2.895024	0.003541	0.000640	0.001540	-0.002877	-0.000276	0.000610	34.584286	-0.058595	-7.224047	0.046377	0.039449	0.021986	0.004847	0.020409	-0.015393	-3.546610	3.297674	-10.094637	0.024583	0.061015	0.012217	-0.012080	0.027796	0.005894		
603									0.800338	0.014907	0.047304	0.979415	0.028428	0.000131	0.950048	0.067304	0.024872	0.911556	0.121530	0.005066	1.106443	0.137293	0.834976	0.917205	0.041423	0.914560	0.931143	0.138081	0.304541	0.867999	0.137511	0.323040	0.841812	0.112779	0.221322	0.898614	0.112296	0.201752	1.040070	0.159135	0.619511	0.972686	0.170026	0.635941	0.942850	0.156386	0.516521	1.006268	0.147746	0.501783	1.175084	-0.073793	0.038634	1.352355	-0.098127	0.054511	1.319975	-0.133288	0.061297	1.301153	-0.182203	0.019638	1.108777	-0.168611	0.844441	0.913955	-0.052541	0.907499	1.121857	-0.178767	0.286995	1.187013	-0.185397	0.295535	1.197157	-0.165057	0.191160	1.137844	-0.156505	0.184019	1.055896	-0.208978	0.633942	1.121660	-0.205313	0.652670	1.150651	-0.193827	0.530977	1.087270	-0.197859	0.515692	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	1.053705	-0.023583	0.561757	12.216093	-6.265392	5.852048	0.006355	0.000155	-0.000476	0.003072	-0.000069	0.000374	7.212029	1.732612	-11.404268	-0.028928	0.039478	0.008012	0.012124	0.041199	-0.000411	-1.239442	-5.796675	10.148177	-0.018479	0.013855	0.003740	-0.003164	0.000544	0.000691	2.979574	3.620242	2.957129	0.003965	0.000636	0.001232	-0.003472	-0.000349	0.000497	34.477722	-0.074467	-7.360690	0.027462	0.017306	0.016689	0.002009	0.009191	-0.011653	-3.639019	3.217338	-9.974441	0.018447	0.050919	0.009960	-0.008242	0.025572	0.005507		
